timestamp,type,message
2026-03-11 16:17:02,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:04,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:17:06,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:06,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:17:07,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:07,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:17:13,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:17:16,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:18,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:20,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:22,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:24,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:17:26,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:30,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:32,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:35,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:17:40,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:17:40,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:42,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:17:50,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:17:51,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:53,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:17:55,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:17:56,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:17:58,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:17:58,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:17:59,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:18:01,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:11,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:18:12,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:18:12,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:18:13,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:15,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:17,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:27,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:18:28,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:18:32,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:33,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:18:34,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:34,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:18:35,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:36,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:18:37,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:38,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:18:38,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:40,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:43,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:43,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:18:45,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:18:46,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:18:47,healing_over_max,"Healing caused health to exceed maximum! Before: 100.00, After: 150.00, HealAmount: 50.00, Max: 100."
2026-03-11 16:18:48,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:51,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:18:52,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:18:52,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:24,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:25,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:30:27,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:28,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:28,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:30,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:32,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:34,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:35,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:36,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:37,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:38,healing_over_max,"Healing caused health to exceed maximum! Before: 100.00, After: 150.00, HealAmount: 50.00, Max: 100."
2026-03-11 16:30:38,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:30:39,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:41,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:42,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:43,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:44,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:45,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:47,healing_over_max,"Healing caused health to exceed maximum! Before: 100.00, After: 150.00, HealAmount: 50.00, Max: 100."
2026-03-11 16:30:47,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:30:49,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:50,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:51,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:54,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:54,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:55,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:30:58,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:30:59,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:30:59,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:00,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:31:01,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:03,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:03,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:31:06,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:08,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:31:10,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:12,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:13,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:18,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:18,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:31:20,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:20,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:31:22,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:22,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:22,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:31:24,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:25,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:26,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:27,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:27,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:31:28,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:31,healing_over_max,"Healing caused health to exceed maximum! Before: 100.00, After: 150.00, HealAmount: 50.00, Max: 100."
2026-03-11 16:31:34,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:34,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:31:36,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:36,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:31:39,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:39,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:31:46,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:47,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:48,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:48,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:50,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:53,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:55,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:55,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:56,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:31:58,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:31:58,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:31:58,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:01,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:02,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:02,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:03,damage_not_applied,"Explosion hit tank but health didn't decrease! Before: 8.00, After: 8.00, Damage: 68.17."
2026-03-11 16:32:06,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:06,stuck_tank_1,Tank 1 stuck: the position doesn't change.
